13198 libc.so.6->__rawmemchr(0x7bbdb7ed02e0, 0, 0x7ffc14eb4b40, 0x5ee8d0ff0038) = 0
13198 libc.so.6->strcat("LC_MESSAGES/grep.mo", "LC_MESSAGES") = nil
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065424976
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300226b, 0x7ffc14eb4600, 0x1000000004000000, 0) = 0x5ee8d300226d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300226e, 0x7ffc14eb4603, 0x5ee8d300226d, 0) = 0x5ee8d3002270
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002271, 0x7ffc14eb4606, 0x5ee8d3002270, 3) = 0x5ee8d3002276
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002277, 0x5ee8d3001870, 0x5ee8d3002276, 1) = 0x5ee8d300227b
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065425020
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en_US"...) = 4294967248
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "e-langpack/en_US.UTF-8.utf8/LC_M"...) = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "RU.KOI8-1\005") = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "RU.KOI8-1\005") = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "RU.KOI8-1\005") = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\340\254\341\267\275{")              = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0xfc000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x7ffc14eb4606, 0x5ee8d3002370, 3) = 0x5ee8d3002376
13198 libc.so.6->strlen("    sl_SI.ISO-8859-2\nslovenian  "...) = 104354065425271
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x400000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x5ee8d3001870, 0x5ee8d3002370, 1) = 0x5ee8d3002375
13198 libc.so.6->strlen("/LC_MESSAGES/grep.mo")               = 104354065425270
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x400004000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x7ffc14eb4603, 0x5ee8d3001fed, 0) = 0x5ee8d3001ff0
13198 libc.so.6->strlen("SAGES/grep.mo")                      = 104354065424369
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x600000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4606, 0x5ee8d300236d, 0) = 0x5ee8d3002373
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002374, 0x5ee8d3001870, 0x5ee8d3002373, 1) = 0x5ee8d3002378
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065425273
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.UT"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x7ffc14eb4606, 0x5ee8d3001fed, 0) = 0x5ee8d3001ff3
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065424372
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.UT"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x5ee8d3001870, 0x5ee8d3001fed, 1) = 0x5ee8d3001ff2
13198 libc.so.6->strlen("/LC_MESSAGES/grep.mo")               = 104354065424371
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.ut"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.ut"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->strlen("utf8/LC_MESSAGES/grep.mo")           = 104354065424366
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en/LC"...) = 0
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "")     = 26
13198 libc.so.6->strcat("LC_MESSAGES/grep.mo", "LC_MESSAGES") = nil
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x1000000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x7ffc14eb4606, 0x5ee8d3002370, 3) = 0x5ee8d3002376
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002377, 0x5ee8d3001870, 0x5ee8d3002376, 1) = 0x5ee8d300237b
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065425276
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x8000000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x7ffc14eb4606, 0x5ee8d3002370, 3) = 0x5ee8d3002376
13198 libc.so.6->strlen("utf8/LC_MESSAGES/grep.mo")           = 104354065425271
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x8400000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x5ee8d3001870, 0x5ee8d3002370, 1) = 0x5ee8d3002375
13198 libc.so.6->strlen("/LC_MESSAGES/grep.mo")               = 104354065425270
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x7ffc14eb4603, 0x5ee8d3001fed, 0) = 0x5ee8d3001ff0
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065424369
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x8600000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4606, 0x5ee8d300236d, 0) = 0x5ee8d3002373
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002374, 0x5ee8d3001870, 0x5ee8d3002373, 1) = 0x5ee8d3002378
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065425273
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.UT"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x7ffc14eb4606, 0x5ee8d3001fed, 0) = 0x5ee8d3001ff3
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065424372
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.UT"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.UT"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.UT"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.UT"..., "/usr/share/locale-langpack/en.UT"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x5ee8d3001870, 0x5ee8d3001fed, 1) = 0x5ee8d3001ff2
13198 libc.so.6->strlen("/LC_MESSAGES/grep.mo")               = 104354065424371
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en.ut"...) = 49
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en.ut"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en.ut"..., "/usr/share/locale-langpack/en.ut"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->strlen("utf8/LC_MESSAGES/grep.mo")           = 104354065424366
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en/LC"...) = 48
13198 libc.so.6->strspn("/usr/share/locale-langpack/en/LC"..., "/usr/share/locale-langpack/en/LC"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x9000000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x7ffc14eb4606, 0x5ee8d3002370, 3) = 0x5ee8d3002376
13198 libc.so.6->strlen("8/LC_MESSAGES/grep.mo")              = 104354065425271
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 32
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0020\215\356\005")                  = 104354065425232
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236b, 0x7ffc14eb4600, 0x9400000004000000, 0) = 0x5ee8d300236d
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d300236e, 0x7ffc14eb4603, 0x5ee8d300236d, 0) = 0x5ee8d3002370
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3002371, 0x5ee8d3001870, 0x5ee8d3002370, 1) = 0x5ee8d3002375
13198 libc.so.6->strlen("/LC_MESSAGES/grep.mo")               = 104354065425270
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 1
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("US", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("LC_MESSAGES/grep.mo", "/usr/share/locale-langpack") = 19
13198 libc.so.6->strlen("\0010\215\356\005")                  = 104354065424336
13198 libc.so.6->strcmp("/usr/share/locale-langpack", "/usr/share/locale-langpack") = 26
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001feb, 0x7ffc14eb4600, 0x4000000, 16) = 0x5ee8d3001fed
13198 libc.so.6->__nptl_change_stack_perm(0x5ee8d3001fee, 0x7ffc14eb4603, 0x5ee8d3001fed, 0) = 0x5ee8d3001ff0
13198 libc.so.6->strlen("MESSAGES/grep.mo")                   = 104354065424369
13198 libc.so.6->strspn("/usr/share/locale-langpack/en_US"..., "/usr/share/locale-langpack/en_US"...) = 0
13198 libc.so.6->strcmp("en", "/usr/share/locale-langpack")   = 2
13198 libc.so.6->strcmp("UTF-8", "/usr/share/locale-langpack") = 5
13198 libc.so.6->strcmp("utf8", "/usr/share/locale-langpack") = 4
